sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,devol_yield,fuel_category_Biomass,fuel_category_Coal,fuel_category_Mix,fuel_category_Plastic
digestate_pe_157,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,5.0,1.0,1000,Digestate_PE,63.97212544,0,0,1,0
digestate_pe_158,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,5.0,1.0,1000,Digestate_PE,66.00899965,0,0,1,0
digestate_pe_159,7.752,62.532000000000004,11.704,18.012,48.887519999999995,7.3092,16.112,1.83072,0.16664,0.00096,1.6680000000000001,0.30400000000000005,22.6102,1000,2.0,1.0,1000,Digestate_PE,64.46337308,0,0,1,0
digestate_pe_160,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,2.0,1.0,1000,Digestate_PE,65.80869565,0,0,1,0
digestate_pe_161,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,2.0,1.0,1000,Digestate_PE,63.45829112,0,0,1,0
digestate_pe_162,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,1.5,1.0,1000,Digestate_PE,64.97025777,0,0,1,0
digestate_pe_163,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,1.5,1.0,1000,Digestate_PE,66.0685155,0,0,1,0
digestate_pe_164,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,1.5,1.0,1000,Digestate_PE,63.0268835,0,0,1,0
digestate_pe_166,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,1.0,1.0,1000,Digestate_PE,59.39103661,0,0,1,0
digestate_pe_168,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,1.0,1.0,1000,Digestate_PE,63.73779637,0,0,1,0
digestate_pe_169,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,1.0,1.0,1000,Digestate_PE,61.66035136,0,0,1,0
digestate_pe_170,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,0.5,1.0,1000,Digestate_PE,55.42582418,0,0,1,0
digestate_pe_181,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,1000,2.0,1.0,1000,Digestate_PE,69.68371467,0,0,1,0
digestate_pe_182,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,1000,2.0,1.0,1000,Digestate_PE,56.01673102,0,0,1,0
digestate_pe_495,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,1000,2.0,1.0,1000,Digestate_PE,68.70382807,0,0,1,0
digestate_pe_185,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.20400000000000001,30.480199999999996,1000,1.5,1.0,1000,Digestate_PE,57.43967828,0,0,1,0
digestate_pe_187,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,1000,1.5,1.0,1000,Digestate_PE,55.40081522,0,0,1,0
digestate_pe_497,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,1000,1.5,1.0,1000,Digestate_PE,71.60027473,0,0,1,0
digestate_pe_190,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.794999999999998,1000,1.0,1.0,1000,Digestate_PE,57.61163735,0,0,1,0
digestate_pp_212,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,10.0,1.0,1000,Digestate_PP,64.62008141,0,0,1,0
digestate_pp_213,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,10.0,1.0,1000,Digestate_PP,71.55870445,0,0,1,0
digestate_pp_214,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,10.0,1.0,1000,Digestate_PP,66.27787307,0,0,1,0
digestate_pp_257,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,10.0,1.0,1000,Digestate_PP,64.46717255,0,0,1,0
digestate_pp_241,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,1000,10.0,1.0,1000,Digestate_PP,71.30774236,0,0,1,0
digestate_pp_242,5.303999999999999,74.364,8.008000000000001,12.324,60.57264,9.4008,11.024,1.26528,0.14864,0.00336,1.74,0.20800000000000002,30.056919999999998,1000,10.0,1.0,1000,Digestate_PP,70.72158365,0,0,1,0
digestate_pp_244,5.202,74.857,7.854,12.087,61.05332,9.496649999999999,10.812,1.24164,0.14757,0.00343,1.745,0.20400000000000001,30.369459999999997,1000,10.0,1.0,1000,Digestate_PP,72.18298015,0,0,1,0
digestate_pp_220,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,1000,5.0,1.0,1000,Digestate_PP,68.45706466,0,0,1,0
digestate_pp_221,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,5.0,1.0,1000,Digestate_PP,68.02286483,0,0,1,0
digestate_pp_223,7.547999999999999,63.518,11.396,17.538,49.99768,7.2921,15.687999999999999,1.78536,0.17218,0.00182,1.63,0.296,23.18104,1000,5.0,1.0,1000,Digestate_PP,66.25215889,0,0,1,0
digestate_pp_224,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,1000,2.0,1.0,1000,Digestate_PP,66.9122572,0,0,1,0
digestate_pp_225,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,2.0,1.0,1000,Digestate_PP,64.7243545,0,0,1,0
digestate_pp_227,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,2.0,1.0,1000,Digestate_PP,62.47014671,0,0,1,0
digestate_pp_228,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,1.5,1.0,1000,Digestate_PP,65.46143251,0,0,1,0
digestate_pp_230,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,1.5,1.0,1000,Digestate_PP,61.2745098,0,0,1,0
digestate_pp_361,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,1000,1.5,1.0,1000,Digestate_PP,62.50840619,0,0,1,0
digestate_pp_250,7.752,62.532000000000004,11.704,18.012,49.03632,7.1004,16.112,1.8326399999999998,0.17432000000000003,0.00168,1.62,0.30400000000000005,22.55596,1000,1.0,1.0,1000,Digestate_PP,63.86743887,0,0,1,0
digestate_pp_362,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,1.0,1.0,1000,Digestate_PP,64.76253736,0,0,1,0
digestate_pp_251,7.6499999999999995,63.025000000000006,11.55,17.775,49.516999999999996,7.196249999999999,15.899999999999999,1.8089999999999997,0.17325000000000002,0.00175,1.625,0.30000000000000004,22.868499999999997,1000,0.5,1.0,1000,Digestate_PP,57.376502,0,0,1,0
digestate_pp_266,4.997999999999999,75.843,7.546,11.613,62.01468,9.68835,10.388,1.1943599999999999,0.14543,0.0035700000000000003,1.755,0.196,30.99454,1000,2.0,1.0,1000,Digestate_PP,71.95820694,0,0,1,0
digestate_pp_271,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.14650000000000002,0.0035,1.75,0.2,30.682,1000,1.0,1.0,1000,Digestate_PP,61.84124919,0,0,1,0
digestate_pp_272,4.997999999999999,75.843,7.546,11.613,62.01468,9.68835,10.388,1.1943599999999999,0.14543,0.0035700000000000003,1.755,0.196,30.99454,1000,1.0,1.0,1000,Digestate_PP,64.6514701,0,0,1,0
digestate_pp_382,4.896,76.336,7.3919999999999995,11.376,62.49536,9.7842,10.176,1.17072,0.14436,0.00364,1.76,0.192,31.30708,1000,1.0,1.0,1000,Digestate_PP,64.20551208,0,0,1,0
dgst_car_15,5.6445193504499995,59.72055484740001,15.073532257750001,19.5613935444,50.53197482971296,6.9461280920424,15.057028563676756,1.8795074238056588,0.3794481969167498,0.0,1.6084944622529096,0.25234888775162523,22.65472710707595,1000,10.0,1.0,1000,Digestate_SCP,64.79972845,0,0,1,0
dgst_car_77,5.586913902959999,59.83462252512,15.0694039732,19.50905959872,50.69676814121965,6.973266538810947,14.979348809172112,1.8729256358290465,0.3817173743054594,0.0,1.6098664079440592,0.2504817942333366,22.745821263736243,1000,5.0,1.0,1000,Digestate_SCP,64.12508784,0,0,1,0
dgst_car_79,5.72342638226,59.56430674472001,15.079187116700002,19.63307975632,50.30624355533319,6.908954276444291,15.163433064062847,1.8885230529842598,0.37633991358252994,0.0,1.6066151927218133,0.2549064029530377,22.529947770563613,1000,5.0,1.0,1000,Digestate_SCP,63.18373072,0,0,1,0
dgst_car_246,5.6816117231400005,59.647106224080005,15.076190476300003,19.59509157648,50.42586377262435,6.928653540144483,15.10704686107917,1.883745462797326,0.3779870647310073,0.0,1.6076110610625034,0.25355111656235474,22.596071223718535,1000,2.0,1.0,1000,Digestate_SCP,63.67791842,0,0,1,0
dgst_car_69,5.75862580967,59.49460644524,15.08170967765,19.66505806744,50.2055476930705,6.892371508170241,15.21089876390638,1.8925448109638503,0.3749533477583835,0.0,1.6057768743878662,0.25604727808947486,22.474285289070068,1000,1.5,1.0,1000,Digestate_SCP,60.64735945,0,0,1,0
dgst_car_71,5.80543870997,59.401909676840006,15.085064516150002,19.70758709704,50.071628885079136,6.8703175278918405,15.274024991744216,1.8978934819276227,0.3731093073162167,0.0,1.604661966689806,0.257564566237225,22.40025788611671,1000,1.5,1.0,1000,Digestate_SCP,65.67220544,0,0,1,0
dgst_car_66,5.667981590169999,59.674095991239994,15.07521367515,19.58270874344,50.464855827130876,6.935074818932723,15.088666908676938,1.8821881335999935,0.37852397904880675,0.0,1.607935679705579,0.2531093400632464,22.61762518297361,1000,1.0,1.0,1000,Digestate_SCP,57.36462094,0,0,1,0
dgst_car_63,5.666416743069999,59.67719463003999,15.07510153065,19.58128709624,50.469332423474576,6.935812032539676,15.086556744727837,1.882009339887302,0.3785856210602976,0.0,1.6079729484940306,0.253058620626026,22.62009974802064,1000,0.5,1.0,1000,Digestate_SCP,57.17958134,0,0,1,0
dgst_car_81,5.67996699655,59.650363036600005,15.076072607250001,19.5935973596,50.43056888217734,6.929428385700874,15.104828981289923,1.8835575423459354,0.3780518533326285,0.0,1.6076502322807924,0.25349780809085853,22.59867210589515,1000,10.0,5.0,1000,Digestate_SCP,60.25190393,0,0,1,0
dgst_car_86,5.604814201,59.799177172,15.070686795,19.525321832,50.64556032113492,6.964833546677973,15.003486990852734,1.8749708584868152,0.38101225086083057,0.0,1.6094400899856658,0.2510619742666871,22.717514695087424,1000,10.0,10.0,1000,Digestate_SCP,65.62609611,0,0,1,0
dgst_car_87,5.6109761776,59.7869755072,15.071128392,19.5309199232,50.62793260407713,6.961930583829239,15.011796288851581,1.8756749034211952,0.3807695200327626,0.0,1.6092933348155616,0.251261694728397,22.70777047668109,1000,10.0,10.0,1000,Digestate_SCP,65.52706553,0,0,1,0
dgst_car_88,5.679820262089999,59.650653593479994,15.07606209155,19.593464052879998,50.43098864903324,6.929497513630702,15.104631112905473,1.8835407770026098,0.37805763345470517,0.0,1.6076537269452538,0.25349305216982826,22.598904143878876,1000,10.0,10.0,1000,Digestate_SCP,62.83737024,0,0,1,0
dgst_car_174,7.9603082571999995,55.1349353584,15.239492874000002,21.6652635104,43.90714090649661,5.855139015289922,18.17982200768463,2.1441010038740216,0.2882252995486863,0.0,1.5533410566174553,0.32740766510541813,18.99266307224186,1000,10.0,1.0,1000,Digestate_SCP,54.82638889,0,0,1,0
dgst_car_175,7.9347652325,55.18551449,15.237662337500002,21.64205794,43.98021246152517,5.867172565003237,18.145377767175148,2.141182551189734,0.2892314831062145,0.0,1.553949395658345,0.3265797709056008,19.033055437807697,1000,10.0,1.0,1000,Digestate_SCP,57.69660827,0,0,1,0
dgst_car_176,7.952060389209999,55.15126741012,15.23890179195,21.65777040872,43.93073578403276,5.8590246604181795,18.168699928288213,2.1431586326099374,0.2885501972165886,0.0,1.5535374898966519,0.327140337247814,19.00570580711385,1000,10.0,1.0,1000,Digestate_SCP,63.72869061,0,0,1,0
dgst_car_302,7.90853698744,55.23745046368,15.2357826948,21.61822985408,44.055244243184305,5.879528928219003,18.110009521182402,2.1381858077304714,0.29026465866909884,0.0,1.554574054078067,0.3257296675129292,19.074531373999925,1000,10.0,1.0,1000,Digestate_SCP,58.04516584,0,0,1,0
dgst_car_168,7.896838138639999,55.26061599008,15.234944298800002,21.60760157248,44.0887114258653,5.885040361585912,18.09423386553927,2.1368491400067215,0.2907254963906616,0.0,1.5548526767761262,0.3253504873187347,19.093031304332335,1000,5.0,1.0,1000,Digestate_SCP,61.53276564,0,0,1,0
dgst_car_169,7.94307461323,55.16906063356001,15.238257827850001,21.64960692536,43.956441612990325,5.863257940667407,18.156582795229205,2.142131950674762,0.2889041623459693,0.0,1.553751497376405,0.32684909249892174,19.0199154299968,1000,5.0,1.0,1000,Digestate_SCP,58.8647254,0,0,1,0
dgst_car_170,7.91231454267,55.22997032124,15.236053412650001,21.62166172344,44.04443769861473,5.877749287820542,18.115103476280055,2.1386174173902717,0.29011585428885334,0.0,1.5544840868814442,0.32585210469885917,19.068557751314778,1000,5.0,1.0,1000,Digestate_SCP,61.67883212,0,0,1,0
dgst_car_162,7.93853058858,55.17805850376,15.237932181100001,21.64547872656,43.96944081536214,5.8653986717345585,18.150455271971335,2.141612767019223,0.2890831592714129,0.0,1.5538597189997185,0.32670181269569776,19.027101106202284,1000,2.0,1.0,1000,Digestate_SCP,62.6337145,0,0,1,0
dgst_car_164,7.87232686272,55.30915209984,15.233187702399999,21.58533333504,44.158831431943064,5.896587845127284,18.061180916920275,2.1340485711686847,0.2916910375939608,0.0,1.5554364434309873,0.32455603390522453,19.13179211786456,1000,2.0,1.0,1000,Digestate_SCP,59.73342687,0,0,1,0
dgst_car_166,7.935515294289999,55.184029251880006,15.23771609055,21.64273936328,43.97806674143107,5.866819204117279,18.146389209985667,2.1412682505096114,0.2892019368857065,0.0,1.5539315319998592,0.3266040817228489,19.031869330431046,1000,2.0,1.0,1000,Digestate_SCP,64.48187477,0,0,1,0
dgst_car_159,7.883238970649999,55.287544441799994,15.23396971675,21.595246870799997,44.12761489809675,5.8914470524923095,18.075895668772134,2.1352953487548776,0.29126119094478387,0.0,1.5551765579495227,0.3249097144489006,19.11453629723332,1000,1.5,1.0,1000,Digestate_SCP,60.47186933,0,0,1,0
dgst_car_160,7.866006587409999,55.32166722052,15.23273476095,21.57959143112,44.17691199798935,5.899565383928501,18.052658156385036,2.133326439602022,0.2919400040797495,0.0,1.5555869686826131,0.32435118270487323,19.14178666133764,1000,1.5,1.0,1000,Digestate_SCP,62.94691224,0,0,1,0
dgst_car_161,7.895425114269999,55.26341399644,15.234843034650002,21.60631785464,44.09275369921475,5.885706050133068,18.09232843140147,2.1366876930044962,0.29078115784439224,0.0,1.5548863297166098,0.3253046887222935,19.095265785079103,1000,1.5,1.0,1000,Digestate_SCP,58.33962264,0,0,1,0
dgst_car_157,7.958927739709999,55.13766899612,15.23939393945,21.66400932472,43.91109018661997,5.855789389552216,18.177960408402182,2.143943270989145,0.28827968050065395,0.0,1.5533739353659848,0.3273629201139326,18.99484614835681,1000,1.0,1.0,1000,Digestate_SCP,56.51060717,0,0,1,0
dgst_car_306,7.898332194389999,55.25765752908,15.235051370049998,21.608958906479998,44.08443734406668,5.884336498423532,18.096248568817053,2.137019845358389,0.2906666429718775,0.0,1.5548170939721058,0.32539891228422557,19.090668684919066,1000,0.5,1.0,1000,Digestate_SCP,58.08318264,0,0,1,0
htc_67,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,0.5,1.0,1000,HTC-MSW,59.80784628,1,0,0,0
htc_69,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,0.5,1.0,1000,HTC-MSW,61.29032258,1,0,0,0
htc_70,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,1.0,1.0,1000,HTC-MSW,61.41732283,1,0,0,0
htc_71,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,1.0,1.0,1000,HTC-MSW,55.04686373,1,0,0,0
htc_73,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,2.0,1.0,1000,HTC-MSW,60.13704152,1,0,0,0
htc_74,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,2.0,1.0,1000,HTC-MSW,56.47442873,1,0,0,0
htc_76,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,5.0,1.0,1000,HTC-MSW,58.69659042,1,0,0,0
htc_77,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,5.0,1.0,1000,HTC-MSW,60.07874016,1,0,0,0
htc_78,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,5.0,1.0,1000,HTC-MSW,55.17970402,1,0,0,0
htc_79,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,10.0,1.0,1000,HTC-MSW,59.30279692,1,0,0,0
htc_80,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,10.0,1.0,1000,HTC-MSW,57.87166202,1,0,0,0
htc_81,7.345,48.24,6.9,37.52,33.085,3.265,16.6,1.877,0.342,0.0,1.2,0.4,13.528,1000,10.0,1.0,1000,HTC-MSW,59.58405546,1,0,0,0
hc_17,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,1000,1.0,1.0,1000,Hemicellulose,85.76335878,1,0,0,0
hc_19,5.2,91.73567443,3.064325572,0.0,39.46536064,5.214475632,54.93683904,0.309855118,0.073469572,0.0,1.585534924,1.044020088,16.166,1000,1.0,1.0,1000,Hemicellulose,85.51532033,1,0,0,0
lig_19,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,1000,1.0,1.0,1000,Lignin,70.69767442,1,0,0,0
lig_20,5.81,57.23263005,35.24991547,1.707454472,58.40088272,4.410370827,35.92947522,0.889846176,0.369425058,0.0,0.906226883,0.461416081,26.10225,1000,1.0,1.0,1000,Lignin,70.8,1,0,0,0
brown_coal_65,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,48.22476073,0,1,0,0
brown_coal_67,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,47.3022912,0,1,0,0
brown_coal_68,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,45.99761051,0,1,0,0
brown_coal_173,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,45.75438596,0,1,0,0
brown_coal_246,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.0,1.0,1000,Lignite,46.20915033,0,1,0,0
bcoal_6,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,60.7195301,0,1,0,0
bcoal_9,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,59.82547993,0,1,0,0
bcoal_14,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,56.0666138,0,1,0,0
bcoal_15,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,54.25373134,0,1,0,0
bcoal_16,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,61.1492817,0,1,0,0
bcoal_17,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,61.79867987,0,1,0,0
bcoal_19,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,63.5451505,0,1,0,0
bcoal_20,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,55.15813253,0,1,0,0
bcoal_21,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,62.89782245,0,1,0,0
bcoal_30,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,47.32109404,0,1,0,0
bks_8,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,10,Lignite,55.59964727,0,1,0,0
bks_11,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,10,Lignite,53.35743802,0,1,0,0
bks_12,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,56.59640906,0,1,0,0
bks_18,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,53.63234365,0,1,0,0
bks_26,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,55.89225589,0,1,0,0
bks_28,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,100,Lignite,61.35607321,0,1,0,0
bks_29,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,50.43630017,0,1,0,0
bks_30,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,500,Lignite,50.01952362,0,1,0,0
bks_35,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,59.78647687,0,1,0,0
bks_51,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,55.7486631,0,1,0,0
bks_53,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,56.41821946,0,1,0,0
bks_55,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,57.7540107,0,1,0,0
bks_57,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,52.72556391,0,1,0,0
bks_62,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,51.89161554,0,1,0,0
_bks_4,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,49.48068752,0,1,0,0
_bks_28,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,1.5,1.0,1000,Lignite,48.37474458,0,1,0,0
_bks_30,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,5.0,1.0,1000,Lignite,47.30093849,0,1,0,0
_bks_31,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,1000,Lignite,49.48068752,0,1,0,0
_bks_33,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,10,Lignite,55.18449811,0,1,0,0
_bks_34,10.8,44.2,40.9,4.2,63.4,3.9,16.2,0.9,0.6,0.0,0.7,0.2,20.13,1000,10.0,1.0,50,Lignite,58.12510681,0,1,0,0
