sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
sewage_320,800,10.0,10.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.79966377,biomass
sewage_321,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,11.6272752,biomass
sewage_322,600,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,20.42976267,biomass
sewage_323,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,25.16129032,biomass
sewage_325,600,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,28.51128971,biomass
sewage_327,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.57408733,biomass
sewage_328,1000,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,39.69654199,biomass
sewage_330,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,34.66476462,biomass
sewage_331,1000,1.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,41.65671047,biomass
sewage_332,800,0.5,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.19318972,biomass
sewage_333,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,49.7412901,biomass
sewage_334,800,2.0,1.0,1000,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,48.74826147,biomass
digestate_10,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,65.04559271,biomass
digestate_11,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,59.48810755,biomass
digestate_37,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,61.6399623,biomass
digestate_75,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,29.57034541,biomass
digestate_57,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,16.84378321,biomass
digestate_59,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,26.10459874,biomass
digestate_207,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,26.47283856,biomass
digestate_95,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.51956247,biomass
digestate_78,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,36.65137615,biomass
digestate_76,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,40.84784752,biomass
digestate_79,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.32653061,biomass
digestate_81,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.36180905,biomass
digestate_98,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.59459459,biomass
digestate_179,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.1496063,biomass
digestate_86,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.12630015,biomass
digestate_120,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.30310603,biomass
digestate_151,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.55583281,biomass
digestate_150,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.3304721,biomass
digestate_105,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.57387863,biomass
digestate_90,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.82312925,biomass
digestate_104,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.73758865,biomass
digestate_124,1000,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.2173913,biomass
digestate_125,1000,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.45556805,biomass
digestate_127,1000,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,43.37899543,biomass
digestate_130,1000,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.87096774,biomass
digestate_134,1000,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.82807703,biomass
digestate_154,1000,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.65733707,biomass
digestate_156,1000,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.90064429,biomass
digestate_157,1000,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.90965732,biomass
digestate_159,1000,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.09541063,biomass
digestate_50,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,44.8800738,biomass
digestate_2,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,19.47751323,biomass
digestate_16,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,27.31067382,biomass
digestate_67,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,27.81222321,biomass
digestate_6,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,25.96407818,biomass
digestate_24,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,31.03197674,biomass
digestate_64,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.48905109,biomass
digestate_53,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.788774,biomass
digestate_23,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.56296296,biomass
digestate_175,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.92370572,biomass
digestate_176,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.33387889,biomass
digestate_25,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.55333043,biomass
digestate_22,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.25881262,biomass
digestate_92,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.79662803,biomass
digestate_136,800,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.34446397,biomass
digestate_160,800,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.47587131,biomass
digestate_161,800,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.49409628,biomass
digestate_140,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,61.88583815,biomass
digestate_143,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,61.65205353,biomass
digestate_145,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.27906977,biomass
digestate_147,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.41124967,biomass
digestate_148,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.35756114,biomass
digestate_149,800,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.83611774,biomass
digestate_165,800,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.71236387,biomass
digestate_166,800,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.29810726,biomass
digestate_167,800,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.77112792,biomass
digestate_168,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,80.29978587,biomass
digestate_169,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.70055393,biomass
digestate_171,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.64395513,biomass
digestate_200,700,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,18.42456609,biomass
digestate_196,700,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,19.34664247,biomass
digestate_197,700,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,22.43980738,biomass
digestate_182,700,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.1236727,biomass
digestate_198,700,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,24.20159681,biomass
digestate_199,700,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.62569389,biomass
digestate_183,700,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.70774497,biomass
digestate_185,700,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,61.94819409,biomass
digestate_201,700,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,37.30095541,biomass
digestate_186,700,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,58.64793679,biomass
digestate_187,700,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.43209877,biomass
digestate_189,700,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,41.1342155,biomass
digestate_192,700,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.04054054,biomass
digestate_193,700,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,46.19085806,biomass
digestate_194,700,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.79533214,biomass
digestate_203,700,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.30202578,biomass
digestate_204,700,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.02753005,biomass
digestate_205,700,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.07955293,biomass
digestate_177,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.85554728,biomass
digestate_144,800,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,57.28212703,biomass
wood_8,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,7.343499197,biomass
wood_10,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,8.267581475,biomass
wood_11,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,6.379821958,biomass
wood_12,400,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,4.096140826,biomass
wood_17,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,90.82840237,biomass
wood_18,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.86054422,biomass
wood_19,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,89.70317836,biomass
wood_20,1200,10.0,1.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,88.00131492,biomass
wood_13,800,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,87.40490279,biomass
wood_14,800,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.03636364,biomass
wood_16,800,10.0,5.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,80.8398024,biomass
wood_21,800,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.57233612,biomass
wood_22,800,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.82925355,biomass
wood_23,800,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,86.23934137,biomass
wood_24,800,10.0,10.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.51717617,biomass
wood_25,800,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,83.10085837,biomass
wood_26,800,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.58327219,biomass
wood_27,800,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,85.64618644,biomass
wood_28,800,10.0,20.0,1000,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,84.6359584,biomass
digestate_300,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,19.45348081,biomass
digestate_301,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,6.365313653,biomass
digestate_302,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,25.6490135,biomass
digestate_303,400,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,13.49458943,biomass
digestate_304,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.87946567,biomass
digestate_305,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,55.15818432,biomass
digestate_306,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.83783784,biomass
digestate_307,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.86956522,biomass
digestate_308,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,59.13940256,biomass
digestate_309,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,60.37463977,biomass
digestate_310,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.27760028,biomass
digestate_311,1200,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,59.02040816,biomass
digestate_312,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.54772582,biomass
digestate_313,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,47.50702247,biomass
digestate_314,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.5970648,biomass
digestate_315,800,10.0,5.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,29.60251046,biomass
digestate_316,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,44.13863405,biomass
digestate_317,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.910299,biomass
digestate_318,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.51816271,biomass
digestate_319,800,10.0,10.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,47.84803401,biomass
digestate_320,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,39.76846058,biomass
digestate_321,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.38366818,biomass
digestate_322,800,10.0,20.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,59.97248968,biomass
_digestate_01,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,36.34933124,biomass
_digestate_04,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,65.78746177,biomass
_digestate_05,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,39.92687386,biomass
_digestate_57,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.40778839,biomass
_digestate_61,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,37.94832241,biomass
_digestate_66,600,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.60314342,biomass
_digestate_08,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.63967611,biomass
_digestate_10,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,65.40130152,biomass
_digestate_11,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.13829426,biomass
_digestate_68,800,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,46.14871624,biomass
_digestate_13,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.47203111,biomass
_digestate_15,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.3298409,biomass
_digestate_16,1000,10.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,53.23935213,biomass
_digestate_19,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,47.46145167,biomass
_digestate_21,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.54898911,biomass
_digestate_22,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.42944974,biomass
_digestate_69,1000,5.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.79455002,biomass
_digestate_23,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.19874038,biomass
_digestate_25,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.42419602,biomass
_digestate_26,1000,2.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,54.59599703,biomass
_digestate_30,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,44.66840052,biomass
_digestate_31,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,44.28822496,biomass
_digestate_32,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,8.106508876,biomass
_digestate_74,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.57482993,biomass
_digestate_76,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.13664596,biomass
_digestate_77,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,52.71350442,biomass
_digestate_82,1000,1.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,50.01655081,biomass
_digestate_34,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,51.31661442,biomass
_digestate_35,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,43.00451322,biomass
_digestate_36,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,45.08378122,biomass
_digestate_83,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,46.96917215,biomass
_digestate_85,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,46.79245283,biomass
_digestate_87,1000,1.0,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,56.85455811,biomass
_digestate_37,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.23683065,biomass
_digestate_38,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,49.09769757,biomass
_digestate_40,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,39.7515528,biomass
_digestate_88,1000,0.5,1.0,1000,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,48.02750633,biomass
