sample,temperature,residence_time,pressure,heat_rate,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,devol_yield,Category
digestate_pp_333,800,1.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,50.17759122,mix
digestate_pp_334,800,0.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,20.86588542,mix
digestate_pp_335,800,0.5,1.0,1000,5.406,73.871,8.162,12.561,60.09196,9.30495,11.189,1.28892,0.14971,0.00329,1.735,0.212,29.74438,18.2063385,mix
digestate_pp_336,800,0.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,16.21346023,mix
digestate_pp_337,600,5.0,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,53.74015748,mix
digestate_pp_338,600,5.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,61.31949096,mix
digestate_pp_339,600,5.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,68.0705191,mix
digestate_pp_340,600,2.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,23.49437459,mix
digestate_pp_341,600,2.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,28.71519624,mix
digestate_pp_342,600,2.0,1.0,1000,5.406,73.871,8.162,12.561,60.09196,9.30495,11.189,1.28892,0.14971,0.00329,1.735,0.212,29.74438,19.23204237,mix
digestate_pp_343,600,2.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,41.16649712,mix
digestate_pp_344,600,1.5,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,22.43116185,mix
digestate_pp_345,600,1.5,1.0,1000,5.406,73.871,8.162,12.561,60.09196,9.30495,11.189,1.28892,0.14971,0.00329,1.735,0.212,29.74438,30.13654096,mix
digestate_pp_346,600,1.5,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,29.99311295,mix
digestate_pp_348,600,1.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,16.21257989,mix
digestate_pp_351,600,1.5,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,27.16049383,mix
digestate_pp_352,600,1.0,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,5.190428042,mix
digestate_pp_353,600,1.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,13.65131579,mix
digestate_pp_354,600,1.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,10.88235294,mix
digestate_pp_355,600,1.0,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,9.635416667,mix
digestate_pp_356,600,1.0,1.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,13.95888594,mix
digestate_pp_357,600,0.5,1.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,9.051866535,mix
digestate_pp_358,600,0.5,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,14.80769231,mix
digestate_pp_359,600,0.5,1.0,1000,4.998,75.843,7.546,11.613,62.01468,9.68835,10.337,1.19436,0.14543,0.00357,1.755,0.196,30.99454,1.457725948,mix
digestate_pp_360,600,0.5,1.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,8.073929961,mix
digestate_pp_530,800,10.0,5.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.75213675,mix
digestate_pp_531,800,10.0,5.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,67.07566462,mix
digestate_pp_532,800,10.0,5.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,62.96551724,mix
digestate_pp_533,800,10.0,10.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,63.41961853,mix
digestate_pp_534,800,10.0,10.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.77312089,mix
digestate_pp_535,800,10.0,10.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,64.47187929,mix
digestate_pp_536,800,10.0,20.0,1000,7.548,63.518,11.396,17.538,49.99768,7.2921,15.662,1.78536,0.17218,0.00182,1.63,0.296,23.18104,64.91893756,mix
digestate_pp_537,800,10.0,20.0,1000,7.65,63.025,11.55,17.775,49.517,7.19625,15.875,1.809,0.17325,0.00175,1.625,0.3,22.8685,65.93901594,mix
digestate_pp_538,800,10.0,20.0,1000,7.752,62.532,11.704,18.012,49.03632,7.1004,16.088,1.83264,0.17432,0.00168,1.62,0.304,22.55596,65.18441917,mix
digestate_pp_543,800,10.0,5.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,75.48387097,mix
digestate_pp_544,800,10.0,5.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,74.08747123,mix
digestate_pp_545,800,10.0,5.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,76.17932419,mix
digestate_pp_546,800,10.0,10.0,1000,5.1,75.35,7.7,11.85,61.534,9.5925,10.55,1.218,0.1465,0.0035,1.75,0.2,30.682,74.80079681,mix
digestate_pp_547,800,10.0,10.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,74.97546614,mix
digestate_pp_548,800,10.0,10.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,74.88911634,mix
digestate_pp_551,800,10.0,20.0,1000,5.202,74.857,7.854,12.087,61.05332,9.49665,10.763,1.24164,0.14757,0.00343,1.745,0.204,30.36946,75.2989409,mix
digestate_pp_552,800,10.0,20.0,1000,5.304,74.364,8.008,12.324,60.57264,9.4008,10.976,1.26528,0.14864,0.00336,1.74,0.208,30.05692,74.48207826,mix
digestate_pp_592,800,10.0,20.0,1000,4.896,76.336,7.392,11.376,62.49536,9.7842,10.124,1.17072,0.14436,0.00364,1.76,0.192,31.30708,75.62940584,mix
dgst_car_2,400,10.0,1.0,1000,5.605834966,59.7971559,15.07075995,19.52624919,50.64264019,6.964352655,15.00486347,1.875087487,0.380972041,,1.609415779,0.251095059,,8.680555556,mix
dgst_car_3,400,10.0,1.0,1000,5.647250491,59.71514677,15.07372798,19.56387476,50.52416179,6.944841427,15.06071145,1.879819474,0.379340613,,1.608429417,0.252437409,,20.73170732,mix
dgst_car_4,400,10.0,1.0,1000,5.789870427,59.43273728,15.08394882,19.69344347,50.11616545,6.877651887,15.25303148,1.896114707,0.373722569,,1.605032745,0.257059971,,19.51646811,mix
dgst_car_233,400,10.0,1.0,1000,5.627545426,59.75416584,15.07231582,19.54597291,50.58053255,6.954124661,15.03413958,1.877568045,0.380116829,,1.608898717,0.251798733,,15.30722242,mix
dgst_car_229,500,10.0,1.0,1000,5.615396088,59.7782234,15.07144514,19.53493537,50.61528846,6.959848324,15.01775645,1.876179906,0.380595412,,1.609188069,0.251404952,,31.63265306,mix
dgst_car_230,500,10.0,1.0,1000,5.6771419,59.65595716,15.07587015,19.59103079,50.4386507,6.930759314,15.1010194,1.883234757,0.378163139,,1.607717515,0.253406242,,32.92285404,mix
dgst_car_231,500,10.0,1.0,1000,5.720987659,59.56913579,15.07901235,19.6308642,50.31322007,6.910103181,15.1601445,1.888244413,0.376435979,,1.606673274,0.25482736,,38.84892086,mix
dgst_car_5,600,10.0,1.0,1000,5.698948847,59.61277604,15.07743294,19.61084217,50.37626704,6.920485865,15.13042561,1.885726339,0.377304126,,1.607198156,0.254113043,,59.07681709,mix
dgst_car_6,600,10.0,1.0,1000,5.691799084,59.62693368,15.07692055,19.60434669,50.39672054,6.923854183,15.12078431,1.884909433,0.377585767,,1.607368436,0.253881307,,68.04524567,mix
dgst_car_7,600,10.0,1.0,1000,5.759598613,59.49268015,15.08177939,19.66594185,50.20276477,6.891913212,15.21221057,1.89265596,0.374915027,,1.605753706,0.256078808,,31.63583455,mix
dgst_car_232,600,10.0,1.0,1000,5.713063245,59.58482736,15.07844444,19.62366495,50.33588963,6.913836444,15.14945859,1.887338999,0.376748135,,1.606862004,0.254570516,,57.33482643,mix
dgst_car_269,600,10.0,1.0,1000,5.672525724,59.66509791,15.07553933,19.58683704,50.45185631,6.932934037,15.09479458,1.88270733,0.378344978,,1.607827455,0.253256623,,63.44730349,mix
dgst_car_8,800,10.0,1.0,1000,5.689404876,59.63167458,15.07674897,19.60217157,50.40356971,6.924982116,15.11755577,1.88463588,0.377680079,,1.607425457,0.253803706,,60.16671628,mix
dgst_car_10,800,10.0,1.0,1000,5.678421568,59.65342322,15.07596185,19.59219335,50.43498993,6.930156451,15.102745,1.883380967,0.37811273,,1.607687039,0.253447718,,68.63387978,mix
dgst_car_11,800,10.0,1.0,1000,5.679771982,59.65074919,15.07605863,19.59342019,50.43112676,6.929520259,15.10456601,1.883535261,0.378059535,,1.607654877,0.253491487,,63.43930636,mix
dgst_car_12,1000,10.0,1.0,1000,5.814442336,59.38408111,15.08570976,19.7157668,50.04587199,6.866075838,15.28616619,1.898922203,0.372754639,,1.604447534,0.25785639,,65.7694962,mix
dgst_car_14,1000,10.0,1.0,1000,5.710600069,59.58970482,15.07826792,19.62142719,50.3429361,6.914996869,15.14613705,1.887057565,0.376845164,,1.606920667,0.25449068,,68.94664843,mix
dgst_car_15,1000,10.0,1.0,1000,5.64451935,59.72055485,15.07353226,19.56139354,50.53197483,6.946128092,15.05702856,1.879507424,0.379448197,,1.608494462,0.252348888,,64.79972845,mix
dgst_car_16,1200,10.0,1.0,1000,5.602468808,59.80382141,15.07051871,19.52319107,50.65226984,6.965938483,15.00032428,1.874702882,0.38110464,,1.609495948,0.250985956,,63.19040698,mix
dgst_car_18,1200,10.0,1.0,1000,5.595230766,59.81815385,15.07,19.51661538,50.67297589,6.969348389,14.99056393,1.87387589,0.381389759,,1.609668331,0.250751358,,70.86844998,mix
dgst_car_19,1200,10.0,1.0,1000,5.650140891,59.70942333,15.07393512,19.56650066,50.51589315,6.943479733,15.06460909,1.880149721,0.379226755,,1.608360578,0.252531092,,70.54293415,mix
dgst_car_33,600,5.0,1.0,1000,5.578362979,59.85155467,15.06879117,19.50129117,50.72122998,6.977294956,14.96781807,1.871948639,0.38205421,,1.610070059,0.250204644,,44.00424478,mix
dgst_car_35,600,5.0,1.0,1000,5.470685563,60.06477258,15.06107449,19.40346737,51.0292654,7.02802276,14.8226173,1.85964581,0.386295808,,1.612634531,0.24671463,,28.29250976,mix
dgst_car_37,600,5.0,1.0,1000,5.706935272,59.59696169,15.07800528,19.61809776,50.35342008,6.916723387,15.14119514,1.886638839,0.376989527,,1.607007949,0.254371897,,45.42349727,mix
dgst_car_78,600,5.0,1.0,1000,5.496484706,60.01368629,15.06292338,19.42690562,50.95546116,7.015868551,14.85740691,1.862593526,0.385279535,,1.612020092,0.247550825,,60.92770581,mix
dgst_car_235,600,5.0,1.0,1000,5.700522192,59.60966058,15.07754569,19.61227154,50.37176613,6.919744647,15.13254724,1.885906104,0.377242149,,1.607160685,0.254164038,,61.11111111,mix
dgst_car_300,600,5.0,1.0,1000,5.688805775,59.63286089,15.07670604,19.6016273,50.40528357,6.925264357,15.11674789,1.884567429,0.377703679,,1.607439726,0.253784288,,45.51460362,mix
dgst_car_29,600,2.0,1.0,1000,5.640941644,59.72763926,15.07327586,19.55814324,50.54220966,6.947813582,15.0522041,1.879098648,0.379589129,,1.60857967,0.252232928,,24.188589,mix
dgst_car_30,600,2.0,1.0,1000,5.663591175,59.68278969,15.07489904,19.5787201,50.47741559,6.937143183,15.08274652,1.881686501,0.378696925,,1.608040243,0.252967039,,21.86692506,mix
dgst_car_31,600,2.0,1.0,1000,5.537025629,59.93340901,15.06582874,19.46373662,50.83948475,6.996769356,14.9120755,1.867225584,0.383682559,,1.61105456,0.248864828,,21.53793807,mix
dgst_car_26,600,1.5,1.0,1000,5.5945854,59.81943178,15.06995375,19.51602907,50.6748221,6.969652427,14.98969366,1.873802153,0.381415181,,1.609683702,0.250730441,,26.15332429,mix
dgst_car_27,600,1.5,1.0,1000,5.679154179,59.65197254,15.07601436,19.59285892,50.43289413,6.929811311,15.10373291,1.883464673,0.378083872,,1.607669591,0.253471463,,11.22015047,mix
dgst_car_28,600,1.5,1.0,1000,5.628973624,59.75133778,15.07241818,19.54727042,50.57644687,6.953451824,15.03606547,1.877731226,0.38006057,,1.608864703,0.251845024,,15.57788945,mix
dgst_car_236,600,1.5,1.0,1000,5.666496205,59.67703728,15.07510723,19.58135929,50.4691051,6.935774597,15.0866639,1.882018419,0.378582491,,1.607971056,0.253061196,,23.7199582,mix
dgst_car_282,600,1.5,1.0,1000,5.698412592,59.61383791,15.07739451,19.61035499,50.37780112,6.920738499,15.12970249,1.885665069,0.37732525,,1.607210927,0.254095662,,53.29403606,mix
dgst_car_298,600,1.5,1.0,1000,5.605171505,59.79846966,15.0707124,19.52564644,50.64453817,6.964665218,15.00396881,1.875011683,0.380998176,,1.60943158,0.251073555,,24.76290832,mix
dgst_car_23,600,1.0,1.0,1000,5.531308381,59.94473004,15.06541901,19.45854256,50.85584022,6.999462802,14.90436591,1.866572352,0.383907771,,1.611190723,0.248679522,,20.93587522,mix
dgst_car_24,600,1.0,1.0,1000,5.633326989,59.74271745,15.07273016,19.5512254,50.56399309,6.951400915,15.0419359,1.878228625,0.379889083,,1.608761022,0.251986124,,14.40208537,mix
dgst_car_25,600,1.0,1.0,1000,5.557944259,59.89198689,15.06732787,19.48274098,50.77964231,6.9869144,14.94028384,1.86961567,0.382858538,,1.610556356,0.249542837,,21.17364447,mix
dgst_car_271,600,1.0,1.0,1000,5.621466404,59.76620324,15.07188017,19.54045018,50.59792296,6.956988544,15.02594214,1.876873478,0.380356292,,1.609043497,0.251601701,,21.70868347,mix
dgst_car_296,600,1.0,1.0,1000,5.649740913,59.71021535,15.07390646,19.56613728,50.51703738,6.943668167,15.06406973,1.88010402,0.379242511,,1.608370104,0.252518128,,43.69175627,mix
dgst_car_297,600,1.0,1.0,1000,5.639310232,59.73086971,15.07315895,19.55666111,50.54687668,6.948582155,15.05000417,1.878912249,0.379653393,,1.608618524,0.252180051,,16.22980251,mix
dgst_car_20,600,0.5,1.0,1000,5.631189625,59.74694976,15.07257699,19.54928363,50.5701075,6.952407846,15.0390537,1.877984418,0.379973278,,1.608811926,0.251916848,,27.32408834,mix
dgst_car_21,600,0.5,1.0,1000,5.520345282,59.96643867,15.06463334,19.4485827,50.88720262,7.004627618,14.8895824,1.865319748,0.384339626,,1.611451823,0.248324189,,14.60711887,mix
dgst_car_22,600,0.5,1.0,1000,5.746484807,59.5186475,15.08083959,19.65402809,50.24027975,6.898091244,15.19452687,1.891157624,0.375431603,,1.606066028,0.255653767,,22.79757902,mix
dgst_car_234,600,0.5,1.0,1000,5.641638764,59.72625885,15.07332582,19.55877656,50.54021539,6.947485162,15.05314415,1.879178298,0.379561668,,1.608563067,0.252255523,,17.06128134,mix
dgst_car_308,600,0.5,1.0,1000,5.633600395,59.74217607,15.07274975,19.55147379,50.56321095,6.951272111,15.04230458,1.878259864,0.379878313,,1.608754511,0.251994985,,16.90838345,mix
dgst_car_58,800,5.0,1.0,1000,5.744561405,59.52245614,15.08070175,19.6522807,50.24578208,6.898997376,15.19193321,1.890937863,0.375507369,,1.606111836,0.255591426,,68.40324763,mix
dgst_car_59,800,5.0,1.0,1000,5.584721593,59.83896364,15.06924686,19.50706791,50.70303974,6.974299356,14.97639252,1.872675151,0.381803733,,1.609918621,0.250410738,,72.99930411,mix
dgst_car_60,800,5.0,1.0,1000,5.669521431,59.67104687,15.07532403,19.58410767,50.46045077,6.934349386,15.09074335,1.88236407,0.378463322,,1.607899006,0.253159249,,68.67176634,mix
dgst_car_55,800,2.0,1.0,1000,5.695730883,59.61914811,15.07720232,19.60791869,50.38547275,6.922001876,15.12608626,1.885358666,0.377430887,,1.607274796,0.254008743,,49.05731523,mix
dgst_car_56,800,2.0,1.0,1000,5.697883983,59.61488464,15.07735663,19.60987475,50.37931332,6.920987531,15.12898967,1.885604672,0.377346072,,1.607223517,0.254078529,,64.69960896,mix
dgst_car_57,800,2.0,1.0,1000,5.48407847,60.03825256,15.06203429,19.41563468,50.99095198,7.021713241,14.84067735,1.861176035,0.385768238,,1.612315562,0.247148718,,55.22286492,mix
dgst_car_272,800,2.0,1.0,1000,5.686262556,59.63789686,15.07652378,19.59931681,50.41255902,6.926462491,15.11331841,1.88427685,0.37780386,,1.607500296,0.253701858,,58.8,mix
dgst_car_273,800,2.0,1.0,1000,5.652970822,59.70381963,15.07413793,19.56907162,50.5077975,6.942146528,15.0684252,1.880473058,0.379115279,,1.60829318,0.252622815,,49.6051687,mix
dgst_car_45,800,1.5,1.0,1000,5.702282144,59.6061756,15.07767182,19.61387044,50.36673139,6.918915518,15.1349205,1.88610719,0.377172821,,1.607118769,0.254221081,,47.02898551,mix
dgst_car_52,800,1.5,1.0,1000,5.445758282,60.11413244,15.05928808,19.3808212,51.10057548,7.039766227,14.78900337,1.85679771,0.387277736,,1.613228205,0.245906693,,43.82651277,mix
dgst_car_54,800,1.5,1.0,1000,5.678510427,59.65324727,15.07596822,19.59227408,50.43473573,6.930114589,15.10286483,1.88339112,0.37810923,,1.607684922,0.253450598,,36.09892302,mix
dgst_car_241,800,1.5,1.0,1000,5.692191869,59.6261559,15.0769487,19.60470353,50.39559689,6.923669138,15.12131397,1.884954312,0.377570295,,1.607359082,0.253894038,,69.04846127,mix
dgst_car_294,800,1.5,1.0,1000,5.609161398,59.79056905,15.07099834,19.52927121,50.63312419,6.962785543,15.0093491,1.875467553,0.380841007,,1.609336556,0.251202875,,51.23849965,mix
dgst_car_309,800,1.5,1.0,1000,5.697456079,59.61573195,15.07732596,19.60948601,50.38053744,6.921189121,15.12841265,1.885555781,0.377362928,,1.607233708,0.25406466,,37.65453903,mix
dgst_car_42,800,1.0,1.0,1000,5.603977684,59.8008336,15.07062685,19.52456187,50.64795337,6.965227637,15.00235896,1.874875281,0.381045203,,1.609460013,0.251034861,,38.33390944,mix
dgst_car_44,800,1.0,1.0,1000,5.684489253,59.64140827,15.07639669,19.59770578,50.41763195,6.92729791,15.11092715,1.884074239,0.377873714,,1.607542529,0.253644382,,25.40336423,mix
dgst_car_51,800,1.0,1.0,1000,5.591051583,59.82642928,15.0697005,19.51281864,50.68493138,6.971317241,14.98492838,1.873398392,0.381554384,,1.609767864,0.250615904,,52.55342267,mix
dgst_car_238,800,1.0,1.0,1000,5.693692972,59.62318349,15.07705628,19.60606726,50.39130265,6.922961955,15.12333818,1.885125822,0.377511164,,1.607323331,0.253942691,,46.73913043,mix
dgst_car_239,800,1.0,1.0,1000,5.711783695,59.58736106,15.07835275,19.6225025,50.33955008,6.914439252,15.14773314,1.887192802,0.376798539,,1.606892478,0.254529043,,37.34600493,mix
dgst_car_292,800,1.0,1.0,1000,5.597133353,59.81438644,15.07013635,19.51834386,50.66753311,6.968452064,14.99312953,1.874093273,0.381314813,,1.609623019,0.250813025,,20.23512647,mix
dgst_car_307,800,1.0,1.0,1000,5.621292786,59.76654703,15.07186773,19.54029245,50.59841963,6.957070337,15.02570802,1.876853641,0.380363131,,1.609047632,0.251596074,,36.26696003,mix
dgst_car_38,800,0.5,1.0,1000,5.681361101,59.64760249,15.07617252,19.59486389,50.42658073,6.928771611,15.1067089,1.883716828,0.377996937,,1.60761703,0.253542993,,27.36950549,mix
dgst_car_39,800,0.5,1.0,1000,5.650511183,59.70869009,15.07396166,19.56683706,50.51483385,6.943305286,15.06510843,1.880192029,0.379212168,,1.608351759,0.252543094,,30.16556291,mix
dgst_car_40,800,0.5,1.0,1000,5.535260081,59.93690507,15.06570221,19.46213264,50.84453549,6.997601121,14.9096947,1.867023859,0.383752107,,1.611096608,0.248807603,,31.36330674,mix
dgst_car_250,800,10.0,5.0,1000,5.661984706,59.68597075,15.07478391,19.57726064,50.48201126,6.937900005,15.08058023,1.881502951,0.378760207,,1.608078503,0.252914971,,65.60396741,mix
dgst_car_254,800,10.0,5.0,1000,5.693130913,59.62429645,15.077016,19.60555664,50.39291054,6.923226746,15.12258025,1.885061603,0.377533304,,1.607336717,0.253924474,,60.78639745,mix
dgst_car_257,800,10.0,5.0,1000,5.670955353,59.66820748,15.07542679,19.58541038,50.45634871,6.933673852,15.09267697,1.882527905,0.378406837,,1.607864856,0.253205725,,59.01295065,mix
dgst_car_276,800,10.0,5.0,1000,5.681790647,59.64675193,15.0762033,19.59525413,50.42535192,6.928569247,15.10728814,1.883765906,0.377980017,,1.6076068,0.253556916,,62.8650904,mix
dgst_car_263,800,10.0,10.0,1000,5.655954126,59.69791223,15.07435173,19.57178192,50.49926309,6.940741066,15.07244812,1.88081392,0.378997761,,1.608222129,0.252719509,,68.87847097,mix
dgst_car_264,800,10.0,10.0,1000,5.709960344,59.59097158,15.07822208,19.620846,50.34476618,6.915298249,15.14527439,1.886984473,0.376870364,,1.606935903,0.254469945,,69.48798328,mix
dgst_car_265,800,10.0,10.0,1000,5.681622789,59.64708431,15.07619127,19.59510163,50.42583212,6.928648327,15.10706178,1.883746727,0.377986629,,1.607610798,0.253551475,,65.93682699,mix
dgst_car_278,800,10.0,10.0,1000,5.671062832,59.66799466,15.07543449,19.58550802,50.45604124,6.933623218,15.0928219,1.882540185,0.378402604,,1.607862296,0.253209209,,57.18771807,mix
dgst_car_266,800,10.0,20.0,1000,5.688346207,59.63377091,15.0766731,19.60120978,50.40659827,6.925480864,15.11612817,1.88451492,0.377721782,,1.607450671,0.253769393,,68.4730743,mix
dgst_car_267,800,10.0,20.0,1000,5.654400671,59.70098831,15.0742404,19.57037062,50.50370709,6.941472913,15.07035332,1.880636427,0.379058955,,1.608259126,0.252669159,,65.64589933,mix
dgst_car_268,800,10.0,20.0,1000,5.627668751,59.75392164,15.07232466,19.54608495,50.58017975,6.954066562,15.03430588,1.877582136,0.380111971,,1.60889578,0.25180273,,66.77204074,mix
dgst_car_279,800,10.0,20.0,1000,5.653159269,59.70344647,15.07415144,19.56924282,50.5072584,6.942057748,15.06867932,1.880494589,0.379107856,,1.608288692,0.252628923,,68.72652783,mix
dgst_car_77,1000,5.0,1.0,1000,5.586913903,59.83462253,15.06940397,19.5090596,50.69676814,6.973266539,14.97934881,1.872925636,0.381717374,,1.609866408,0.250481794,,64.12508784,mix
dgst_car_79,1000,5.0,1.0,1000,5.723426382,59.56430674,15.07918712,19.63307976,50.30624356,6.908954276,15.16343306,1.888523053,0.376339914,,1.606615193,0.254906403,,63.18373072,mix
dgst_car_80,1000,5.0,1.0,1000,5.649973495,59.7097548,15.07392313,19.56634858,50.51637202,6.943558595,15.06438337,1.880130594,0.379233349,,1.608364565,0.252525666,,68.42105263,mix
dgst_car_72,1000,2.0,1.0,1000,5.434099831,60.13721798,15.05845258,19.37022961,51.13392709,7.045258629,14.77328219,1.855465658,0.387736983,,1.613505866,0.245528822,,46.28472222,mix
dgst_car_73,1000,2.0,1.0,1000,5.726102531,59.55900756,15.0793789,19.63551101,50.29858783,6.907693519,15.1670418,1.88882882,0.376234495,,1.606551457,0.254993142,,66.3585209,mix
dgst_car_76,1000,2.0,1.0,1000,5.644251631,59.72108497,15.07351307,19.56115032,50.5327407,6.946254217,15.05666755,1.879476835,0.379458743,,1.608500838,0.252340211,,54.20887181,mix
dgst_car_244,1000,2.0,1.0,1000,5.651795531,59.70614689,15.0740537,19.56800388,50.51115968,6.942700218,15.06684034,1.880338774,0.379161576,,1.608321171,0.252584722,,67.98351082,mix
dgst_car_246,1000,2.0,1.0,1000,5.681611723,59.64710622,15.07619048,19.59509158,50.42586377,6.92865354,15.10704686,1.883745463,0.377987065,,1.607611061,0.253551117,,63.67791842,mix
dgst_car_69,1000,1.5,1.0,1000,5.75862581,59.49460645,15.08170968,19.66505807,50.20554769,6.892371508,15.21089876,1.892544811,0.374953348,,1.605776874,0.256047278,,60.64735945,mix
dgst_car_70,1000,1.5,1.0,1000,5.602055515,59.8046398,15.07048909,19.52281559,50.65345216,6.966133189,14.99976696,1.874655661,0.38112092,,1.609505792,0.25097256,,52.4033249,mix
dgst_car_71,1000,1.5,1.0,1000,5.80543871,59.40190968,15.08506452,19.7075871,50.07162889,6.870317528,15.27402499,1.897893482,0.373109307,,1.604661967,0.257564566,,65.67220544,mix
dgst_car_291,1000,1.5,1.0,1000,5.611047586,59.78683411,15.07113351,19.5309848,50.62772833,6.961896943,15.01189258,1.875683062,0.380766707,,1.609291634,0.251264009,,70.63621533,mix
dgst_car_310,1000,1.5,1.0,1000,5.644169947,59.72124672,15.07350722,19.56107611,50.53297438,6.946292699,15.0565574,1.879467502,0.379461961,,1.608502784,0.252337563,,43.62268881,mix
dgst_car_65,1000,1.0,1.0,1000,5.680066449,59.65016611,15.07607973,19.59368771,50.43028438,6.929381533,15.10496309,1.883568905,0.378047936,,1.607647864,0.253501032,,52.33449477,mix
dgst_car_66,1000,1.0,1.0,1000,5.66798159,59.67409599,15.07521368,19.58270874,50.46485583,6.935074819,15.08866691,1.882188134,0.378523979,,1.60793568,0.25310934,,57.36462094,mix
dgst_car_67,1000,1.0,1.0,1000,5.66049055,59.68892941,15.07467683,19.57590321,50.48628563,6.938603916,15.0785654,1.881332235,0.378819064,,1.608114088,0.252866542,,49.84477406,mix
dgst_car_61,1000,0.5,1.0,1000,5.544105979,59.91938882,15.06633615,19.47016905,50.81922982,6.993433739,14.92162321,1.868034559,0.383403652,,1.610885932,0.249094314,,37.56805808,mix
dgst_car_62,1000,0.5,1.0,1000,5.591051583,59.82642928,15.0697005,19.51281864,50.68493138,6.971317241,14.98492838,1.873398392,0.381554384,,1.609767864,0.250615904,,39.82855259,mix
dgst_car_63,1000,0.5,1.0,1000,5.666416743,59.67719463,15.07510153,19.5812871,50.46933242,6.935812033,15.08655674,1.88200934,0.378585621,,1.607972948,0.253058621,,57.17958134,mix
dgst_car_243,1000,0.5,1.0,1000,5.51695536,59.97315124,15.06439041,19.445503,50.89690025,7.00622464,14.88501116,1.864932428,0.384473161,,1.611532558,0.248214315,,35.20084567,mix
